id,label
4674,airplane
4675,cat
4676,deer
4677,horse
4678,deer
4679,truck
4680,deer
4681,truck
4682,truck
4683,cat
4684,deer
4685,automobile
4686,deer
4687,ship
4688,cat
4689,horse
4690,automobile
4691,bird
4692,bird
4693,airplane
4694,deer
4695,horse
4696,ship
4697,dog
4698,dog
4699,frog
4700,dog
4701,frog
4702,airplane
4703,frog
4704,horse
4705,truck
4706,cat
4707,bird
4708,horse
4709,cat
4710,ship
4711,automobile
4712,truck
4713,deer
4714,automobile
4715,frog
4716,truck
4717,truck
4718,deer
4719,dog
4720,truck
4721,ship
4722,automobile
4723,frog
4724,truck
4725,horse
4726,automobile
4727,airplane
4728,truck
4729,horse
4730,dog
4731,bird
4732,deer
4733,frog
4734,frog
4735,deer
4736,ship
4737,automobile
4738,truck
4739,dog
4740,frog
4741,cat
4742,automobile
4743,ship
4744,frog
4745,airplane
4746,horse
4747,frog
4748,dog
4749,truck
4750,bird
4751,truck
4752,frog
4753,automobile
4754,bird
4755,bird
4756,automobile
4757,frog
4758,deer
4759,truck
4760,airplane
4761,cat
4762,truck
4763,automobile
4764,airplane
4765,dog
4766,cat
4767,automobile
4768,frog
4769,truck
4770,ship
4771,truck
4772,bird
4773,frog
4774,automobile
4775,frog
4776,bird
4777,cat
4778,dog
4779,frog
4780,truck
4781,airplane
4782,horse
4783,bird
4784,ship
4785,ship
4786,cat
4787,automobile
4788,ship
4789,frog
4790,truck
4791,automobile
4792,truck
4793,airplane
4794,frog
4795,bird
4796,cat
4797,truck
4798,dog
4799,deer
4800,automobile
4801,truck
4802,bird
4803,airplane
4804,horse
4805,cat
4806,dog
4807,automobile
4808,ship
4809,cat
4810,airplane
4811,dog
4812,bird
4813,ship
4814,ship
4815,cat
4816,truck
4817,frog
4818,airplane
4819,truck
4820,dog
4821,horse
4822,deer
4823,automobile
4824,cat
4825,airplane
4826,horse
4827,cat
4828,truck
4829,deer
4830,dog
4831,dog
4832,automobile
4833,deer
4834,truck
4835,deer
4836,truck
4837,automobile
4838,horse
4839,automobile
4840,horse
4841,airplane
4842,automobile
4843,bird
4844,automobile
4845,dog
4846,cat
4847,ship
4848,deer
4849,automobile
4850,horse
4851,automobile
4852,truck
4853,truck
4854,horse
4855,airplane
4856,automobile
4857,horse
4858,frog
4859,bird
4860,frog
4861,dog
4862,ship
4863,cat
4864,automobile
4865,cat
4866,truck
4867,truck
4868,truck
4869,airplane
4870,ship
4871,automobile
4872,dog
4873,truck
4874,bird
4875,truck
4876,automobile
4877,cat
4878,frog
4879,deer
4880,frog
4881,airplane
4882,ship
4883,frog
4884,bird
4885,deer
4886,bird
4887,cat
4888,dog
4889,dog
4890,deer
4891,automobile
4892,frog
4893,dog
4894,automobile
4895,frog
4896,automobile
4897,horse
4898,automobile
4899,frog
4900,bird
4901,cat
4902,airplane
4903,deer
4904,frog
4905,truck
4906,horse
4907,bird
4908,bird
4909,frog
4910,airplane
4911,truck
4912,ship
4913,automobile
4914,automobile
4915,cat
4916,dog
4917,frog
4918,dog
4919,cat
4920,ship
4921,horse
4922,dog
4923,airplane
4924,horse
4925,horse
4926,dog
4927,truck
4928,automobile
4929,truck
4930,truck
4931,automobile
4932,automobile
4933,truck
4934,cat
4935,dog
4936,dog
4937,cat
4938,airplane
4939,cat
4940,airplane
4941,frog
4942,frog
4943,deer
4944,frog
4945,ship
4946,truck
4947,deer
4948,dog
4949,automobile
4950,automobile
4951,bird
4952,frog
4953,truck
4954,airplane
4955,automobile
4956,bird
4957,dog
4958,frog
4959,deer
4960,horse
4961,deer
4962,ship
4963,automobile
4964,bird
4965,deer
4966,deer
4967,dog
4968,horse
4969,airplane
4970,automobile
4971,bird
4972,truck
4973,ship
4974,automobile
4975,horse
4976,cat
4977,dog
4978,truck
4979,automobile
4980,truck
4981,automobile
4982,automobile
4983,cat
4984,frog
4985,horse
4986,deer
4987,ship
4988,cat
4989,dog
4990,frog
4991,horse
4992,airplane
4993,automobile
4994,horse
4995,horse
4996,horse
4997,cat
4998,cat
4999,frog
5000,automobile
5001,horse
5002,frog
5003,ship
5004,frog
5005,deer
5006,dog
5007,bird
5008,cat
5009,deer
5010,horse
5011,horse
5012,frog
5013,frog
5014,airplane
5015,horse
5016,bird
5017,frog
5018,horse
5019,deer
5020,automobile
5021,ship
5022,airplane
5023,bird
5024,bird
5025,automobile
5026,dog
5027,deer
5028,airplane
5029,truck
5030,cat
5031,airplane
5032,bird
5033,bird
5034,cat
5035,ship
5036,dog
5037,airplane
5038,airplane
5039,deer
5040,frog
5041,cat
5042,truck
5043,bird
5044,airplane
5045,dog
5046,horse
5047,dog
5048,dog
5049,automobile
5050,horse
5051,cat
5052,automobile
5053,frog
5054,horse
5055,truck
5056,airplane
5057,automobile
5058,bird
5059,automobile
5060,deer
5061,frog
5062,automobile
5063,dog
5064,truck
5065,dog
5066,airplane
5067,deer
5068,truck
5069,deer
5070,truck
5071,cat
5072,automobile
5073,frog
5074,ship
5075,airplane
5076,frog
5077,dog
5078,airplane
5079,ship
5080,automobile
5081,horse
5082,dog
5083,frog
5084,truck
5085,cat
5086,bird
5087,cat
5088,truck
5089,truck
5090,frog
5091,automobile
5092,airplane
5093,horse
5094,airplane
5095,truck
5096,ship
5097,horse
5098,horse
5099,dog
5100,bird
5101,cat
5102,dog
5103,dog
5104,truck
5105,ship
5106,horse
5107,frog
5108,truck
5109,automobile
5110,truck
5111,ship
5112,frog
5113,dog
5114,frog
5115,horse
5116,cat
5117,frog
5118,horse
5119,bird
5120,dog
5121,truck
5122,frog
5123,frog
5124,horse
5125,airplane
5126,automobile
5127,airplane
5128,automobile
5129,bird
5130,bird
5131,dog
5132,frog
5133,automobile
5134,bird
5135,dog
5136,automobile
5137,truck
5138,truck
5139,ship
5140,frog
5141,ship
5142,frog
5143,ship
5144,truck
5145,airplane
5146,deer
5147,airplane
5148,cat
5149,cat
5150,frog
5151,deer
5152,truck
5153,truck
5154,horse
5155,bird
5156,cat
5157,dog
5158,frog
5159,deer
5160,frog
5161,airplane
5162,cat
5163,truck
5164,cat
5165,airplane
5166,bird
5167,truck
5168,bird
5169,horse
5170,bird
5171,truck
5172,bird
5173,deer
5174,airplane
5175,frog
5176,frog
5177,truck
5178,frog
5179,dog
5180,cat
5181,truck
5182,automobile
5183,automobile
5184,deer
5185,deer
5186,cat
5187,dog
5188,deer
5189,ship
5190,airplane
5191,airplane
5192,cat
5193,truck
5194,frog
5195,horse
5196,deer
5197,bird
5198,ship
5199,cat
5200,frog
5201,dog
5202,automobile
5203,truck
5204,frog
5205,cat
5206,ship
5207,cat
5208,automobile
5209,deer
5210,horse
5211,airplane
5212,deer
5213,dog
5214,truck
5215,automobile
5216,bird
5217,frog
5218,automobile
5219,dog
5220,bird
5221,airplane
5222,horse
5223,dog
5224,airplane
5225,airplane
5226,airplane
5227,automobile
5228,frog
5229,cat
5230,cat
5231,ship
5232,deer
5233,bird
5234,truck
5235,horse
5236,automobile
5237,airplane
5238,deer
5239,airplane
5240,deer
5241,automobile
5242,deer
5243,airplane
5244,automobile
5245,bird
5246,automobile
5247,horse
5248,deer
5249,truck
5250,ship
5251,horse
5252,dog
5253,deer
5254,airplane
5255,truck
5256,airplane
5257,airplane
5258,ship
5259,frog
5260,airplane
5261,airplane
5262,bird
5263,deer
5264,ship
5265,frog
5266,bird
5267,deer
5268,frog
5269,cat
5270,frog
5271,automobile
5272,dog
5273,cat
5274,horse
5275,bird
5276,bird
5277,truck
5278,ship
5279,airplane
5280,automobile
5281,horse
5282,cat
5283,deer
5284,deer
5285,frog
5286,automobile
5287,frog
5288,bird
5289,deer
5290,deer
5291,dog
5292,truck
5293,horse
5294,airplane
5295,ship
5296,airplane
5297,deer
5298,deer
5299,dog
5300,horse
5301,truck
5302,horse
5303,airplane
5304,dog
5305,horse
5306,horse
5307,cat
5308,automobile
5309,truck
5310,cat
5311,airplane
5312,automobile
5313,dog
5314,cat
5315,horse
5316,truck
5317,deer
5318,deer
5319,automobile
5320,horse
5321,horse
5322,automobile
5323,deer
5324,automobile
5325,bird
5326,ship
5327,horse
5328,airplane
5329,airplane
5330,deer
5331,horse
5332,bird
5333,truck
5334,horse
5335,frog
5336,truck
5337,cat
5338,dog
5339,ship
5340,airplane
5341,cat
5342,frog
5343,ship
5344,cat
5345,bird
5346,deer
5347,horse
5348,automobile
5349,automobile
5350,cat
5351,truck
5352,horse
5353,dog
5354,automobile
5355,airplane
5356,ship
5357,horse
5358,airplane
5359,automobile
5360,frog
5361,truck
5362,cat
5363,bird
5364,horse
5365,horse
5366,ship
5367,automobile
5368,airplane
5369,cat
5370,dog
5371,frog
5372,horse
5373,dog
5374,bird
5375,airplane
5376,automobile
5377,dog
5378,truck
5379,automobile
5380,deer
5381,automobile
5382,cat
5383,airplane
5384,ship
5385,frog
5386,bird
5387,automobile
5388,frog
5389,cat
5390,deer
5391,automobile
5392,truck
5393,automobile
5394,deer
5395,automobile
5396,airplane
5397,automobile
5398,truck
5399,ship
5400,frog
5401,truck
5402,bird
5403,deer
5404,horse
5405,bird
5406,bird
5407,horse
5408,deer
5409,truck
5410,automobile
5411,bird
5412,bird
5413,frog
5414,dog
5415,deer
5416,deer
5417,automobile
5418,cat
5419,ship
5420,frog
5421,frog
5422,frog
5423,automobile
5424,frog
5425,cat
5426,frog
5427,cat
5428,ship
5429,deer
5430,frog
5431,horse
5432,automobile
5433,truck
5434,cat
5435,frog
5436,horse
5437,frog
5438,airplane
5439,horse
5440,automobile
5441,truck
5442,dog
5443,bird
5444,frog
5445,horse
5446,horse
5447,frog
5448,dog
5449,truck
5450,automobile
5451,dog
5452,frog
5453,airplane
5454,bird
5455,bird
5456,automobile
5457,automobile
5458,ship
5459,frog
5460,dog
5461,airplane
5462,airplane
5463,airplane
5464,dog
5465,horse
5466,horse
5467,ship
5468,cat
5469,dog
5470,dog
5471,automobile
5472,frog
5473,automobile
5474,dog
5475,automobile
5476,airplane
5477,frog
5478,bird
5479,cat
5480,bird
5481,automobile
5482,horse
5483,dog
5484,automobile
5485,truck
5486,ship
5487,cat
5488,frog
5489,truck
5490,horse
5491,cat
5492,airplane
5493,bird
5494,cat
5495,truck
5496,deer
5497,deer
5498,dog
5499,truck
5500,frog
5501,ship
5502,frog
5503,frog
5504,ship
5505,dog
5506,deer
5507,deer
5508,frog
5509,horse
5510,horse
5511,deer
5512,frog
5513,truck
5514,frog
5515,bird
5516,deer
5517,airplane
5518,automobile
5519,cat
5520,frog
5521,deer
5522,truck
5523,bird
5524,frog
5525,airplane
5526,horse
5527,ship
5528,horse
5529,dog
5530,ship
5531,cat
5532,ship
5533,cat
5534,bird
5535,frog
5536,cat
5537,frog
5538,cat
5539,horse
5540,deer
5541,dog
5542,horse
5543,truck
5544,airplane
5545,airplane
5546,frog
5547,horse
5548,bird
5549,airplane
5550,dog
5551,dog
5552,horse
5553,cat
5554,dog
5555,truck
5556,deer
5557,frog
5558,deer
5559,horse
5560,bird
5561,cat
5562,frog
5563,horse
5564,automobile
5565,frog
5566,cat
5567,automobile
5568,frog
5569,horse
5570,airplane
5571,dog
5572,airplane
5573,automobile
5574,truck
5575,horse
5576,cat
5577,dog
5578,bird
5579,cat
5580,truck
5581,dog
5582,frog
5583,bird
5584,airplane
5585,airplane
5586,airplane
5587,ship
5588,airplane
5589,cat
5590,bird
5591,deer
5592,cat
5593,cat
5594,horse
5595,truck
5596,frog
5597,truck
5598,ship
5599,automobile
5600,bird
5601,frog
5602,horse
5603,deer
5604,dog
5605,automobile
5606,cat
5607,horse
5608,airplane
5609,truck
5610,cat
5611,ship
5612,ship
5613,ship
5614,dog
5615,ship
5616,dog
5617,frog
5618,dog
5619,airplane
5620,truck
5621,cat
5622,ship
5623,automobile
5624,ship
5625,automobile
5626,dog
5627,airplane
5628,truck
5629,automobile
5630,frog
5631,cat
5632,frog
5633,automobile
5634,deer
5635,cat
5636,horse
5637,deer
5638,horse
5639,deer
5640,cat
5641,horse
5642,deer
5643,horse
5644,dog
5645,cat
5646,dog
5647,deer
5648,dog
5649,ship
5650,automobile
5651,dog
5652,deer
5653,airplane
5654,dog
5655,horse
5656,cat
5657,cat
5658,bird
5659,dog
5660,frog
5661,truck
5662,deer
5663,ship
5664,ship
5665,frog
5666,bird
5667,frog
5668,automobile
5669,horse
5670,airplane
5671,deer
5672,cat
5673,ship
5674,dog
5675,truck
5676,horse
5677,frog
5678,horse
5679,automobile
5680,airplane
5681,bird
5682,cat
5683,cat
5684,frog
5685,horse
5686,automobile
5687,frog
5688,bird
5689,ship
5690,cat
5691,horse
5692,bird
5693,dog
5694,horse
5695,dog
5696,horse
5697,horse
5698,automobile
5699,horse
5700,deer
5701,automobile
5702,cat
5703,deer
5704,airplane
5705,deer
5706,bird
5707,horse
5708,airplane
5709,ship
5710,bird
5711,frog
5712,frog
5713,bird
5714,dog
5715,bird
5716,frog
5717,bird
5718,frog
5719,automobile
5720,dog
5721,truck
5722,airplane
5723,airplane
5724,automobile
5725,dog
5726,dog
5727,automobile
5728,automobile
5729,horse
5730,ship
5731,truck
5732,frog
5733,dog
5734,cat
5735,frog
5736,airplane
5737,truck
5738,truck
5739,bird
5740,bird
5741,frog
5742,automobile
5743,deer
5744,frog
5745,bird
5746,dog
5747,horse
5748,airplane
5749,ship
5750,cat
5751,frog
5752,deer
5753,cat
5754,bird
5755,cat
5756,deer
5757,deer
5758,deer
5759,ship
5760,automobile
5761,bird
5762,frog
5763,airplane
5764,truck
5765,horse
5766,truck
5767,ship
5768,horse
5769,horse
5770,cat
5771,ship
5772,bird
5773,truck
5774,cat
5775,dog
5776,horse
5777,dog
5778,ship
5779,horse
5780,bird
5781,horse
5782,airplane
5783,horse
5784,automobile
5785,frog
5786,bird
5787,dog
5788,airplane
5789,airplane
5790,bird
5791,truck
5792,ship
5793,bird
5794,ship
5795,horse
5796,horse
5797,dog
5798,dog
5799,airplane
5800,automobile
5801,bird
5802,truck
5803,frog
5804,automobile
5805,airplane
5806,automobile
5807,ship
5808,frog
5809,cat
5810,airplane
5811,dog
5812,horse
5813,deer
5814,deer
5815,ship
5816,cat
5817,dog
5818,cat
5819,horse
5820,bird
5821,dog
5822,ship
5823,cat
5824,dog
5825,horse
5826,cat
5827,horse
5828,airplane
5829,dog
5830,deer
5831,cat
5832,frog
5833,truck
5834,airplane
5835,dog
5836,cat
5837,ship
5838,bird
5839,deer
5840,bird
5841,bird
5842,frog
5843,horse
5844,frog
5845,airplane
5846,dog
5847,dog
5848,ship
5849,deer
5850,dog
5851,frog
5852,automobile
5853,cat
5854,dog
5855,bird
5856,horse
5857,dog
5858,airplane
5859,horse
5860,bird
5861,ship
5862,automobile
5863,cat
5864,deer
5865,automobile
5866,frog
5867,deer
5868,dog
5869,truck
5870,horse
5871,bird
5872,bird
5873,deer
5874,deer
5875,cat
5876,automobile
5877,frog
5878,truck
5879,deer
5880,ship
5881,airplane
5882,dog
5883,automobile
5884,frog
5885,deer
5886,deer
5887,bird
5888,automobile
5889,deer
5890,frog
5891,cat
5892,airplane
5893,ship
5894,truck
5895,horse
5896,frog
5897,ship
5898,deer
5899,ship
5900,automobile
5901,deer
5902,dog
5903,truck
5904,airplane
5905,horse
5906,automobile
5907,deer
5908,dog
5909,bird
5910,automobile
5911,cat
5912,frog
5913,deer
5914,horse
5915,automobile
5916,dog
5917,truck
5918,bird
5919,automobile
5920,deer
5921,ship
5922,horse
5923,horse
5924,airplane
5925,deer
5926,cat
5927,airplane
5928,frog
5929,horse
5930,horse
5931,bird
5932,deer
5933,deer
5934,deer
5935,cat
5936,frog
5937,frog
5938,automobile
5939,truck
5940,truck
5941,cat
5942,truck
5943,deer
5944,cat
5945,bird
5946,truck
5947,ship
5948,dog
5949,airplane
5950,frog
5951,truck
5952,airplane
5953,truck
5954,horse
5955,ship
5956,dog
5957,deer
5958,deer
5959,truck
5960,bird
5961,bird
5962,frog
5963,frog
5964,truck
5965,truck
5966,horse
5967,truck
5968,truck
5969,airplane
5970,dog
5971,automobile
5972,automobile
5973,ship
5974,frog
5975,truck
5976,truck
5977,dog
5978,frog
5979,dog
5980,dog
5981,truck
5982,horse
5983,truck
5984,deer
5985,dog
5986,deer
5987,cat
5988,truck
5989,truck
5990,ship
5991,ship
5992,cat
5993,horse
5994,ship
5995,deer
5996,airplane
5997,deer
5998,airplane
5999,horse
6000,bird
6001,automobile
6002,airplane
6003,bird
6004,airplane
6005,horse
6006,deer
6007,airplane
6008,frog
6009,cat
6010,cat
6011,automobile
6012,horse
6013,bird
6014,frog
6015,deer
6016,ship
6017,frog
6018,truck
6019,dog
6020,frog
6021,frog
6022,cat
6023,airplane
6024,dog
6025,bird
6026,dog
6027,ship
6028,cat
6029,airplane
6030,airplane
6031,ship
6032,dog
6033,deer
6034,bird
6035,truck
6036,cat
6037,airplane
6038,dog
6039,deer
6040,ship
6041,bird
6042,truck
6043,frog
6044,dog
6045,deer
6046,ship
6047,bird
6048,airplane
6049,automobile
6050,ship
6051,bird
6052,horse
6053,ship
6054,deer
6055,cat
6056,airplane
6057,deer
6058,airplane
6059,automobile
6060,truck
6061,cat
6062,airplane
6063,cat
6064,bird
6065,dog
6066,dog
6067,bird
6068,ship
6069,cat
6070,airplane
6071,ship
6072,horse
6073,dog
6074,bird
6075,deer
6076,cat
6077,horse
6078,ship
6079,bird
6080,cat
6081,automobile
6082,airplane
6083,ship
6084,bird
6085,automobile
6086,bird
6087,automobile
6088,deer
6089,frog
6090,horse
6091,automobile
6092,airplane
6093,dog
6094,bird
6095,dog
6096,truck
6097,bird
6098,dog
6099,frog
6100,horse
6101,automobile
6102,truck
6103,truck
6104,frog
6105,automobile
6106,airplane
6107,bird
6108,truck
6109,deer
6110,bird
6111,truck
6112,cat
6113,ship
6114,bird
6115,truck
6116,ship
6117,deer
6118,automobile
6119,airplane
6120,automobile
6121,dog
6122,bird
6123,dog
6124,frog
6125,ship
6126,ship
6127,cat
6128,dog
6129,airplane
6130,deer
6131,automobile
6132,cat
6133,horse
6134,airplane
6135,truck
6136,cat
6137,truck
6138,bird
6139,cat
6140,truck
6141,truck
6142,ship
6143,cat
6144,truck
6145,horse
6146,bird
6147,truck
6148,truck
6149,deer
6150,horse
6151,automobile
6152,cat
6153,frog
6154,dog
6155,automobile
6156,ship
6157,truck
6158,airplane
6159,horse
6160,automobile
6161,bird
6162,deer
6163,airplane
6164,cat
6165,horse
6166,dog
6167,automobile
6168,truck
6169,cat
6170,dog
6171,bird
6172,deer
6173,automobile
6174,automobile
6175,dog
6176,cat
6177,truck
6178,bird
6179,dog
6180,ship
6181,airplane
6182,ship
6183,automobile
6184,dog
6185,automobile
6186,dog
6187,truck
6188,airplane
6189,truck
6190,bird
6191,bird
6192,airplane
6193,frog
6194,truck
6195,automobile
6196,automobile
6197,cat
6198,cat
6199,truck
6200,dog
6201,cat
6202,cat
6203,bird
6204,cat
6205,dog
6206,automobile
6207,cat
6208,truck
6209,ship
6210,horse
6211,cat
6212,ship
6213,cat
6214,cat
6215,dog
6216,bird
6217,dog
6218,ship
6219,automobile
6220,horse
6221,bird
6222,airplane
6223,airplane
6224,horse
6225,dog
6226,cat
6227,dog
6228,horse
6229,deer
6230,frog
6231,bird
6232,ship
6233,bird
6234,horse
6235,horse
6236,truck
6237,automobile
6238,cat
6239,ship
6240,frog
6241,bird
6242,airplane
6243,bird
6244,deer
6245,ship
6246,dog
6247,deer
6248,airplane
6249,bird
6250,dog
6251,deer
6252,automobile
6253,bird
6254,deer
6255,deer
6256,frog
6257,truck
6258,bird
6259,airplane
6260,dog
6261,bird
6262,airplane
6263,ship
6264,bird
6265,frog
6266,deer
6267,horse
6268,truck
6269,dog
6270,horse
6271,bird
6272,bird
6273,bird
6274,automobile
6275,truck
6276,truck
6277,horse
6278,bird
6279,dog
6280,automobile
6281,ship
6282,automobile
6283,frog
6284,frog
6285,airplane
6286,ship
6287,ship
6288,dog
6289,frog
6290,truck
6291,truck
6292,truck
6293,frog
6294,cat
6295,airplane
6296,ship
6297,ship
6298,dog
6299,cat
6300,cat
6301,automobile
6302,automobile
6303,airplane
6304,horse
6305,airplane
6306,frog
6307,airplane
6308,deer
6309,deer
6310,frog
6311,dog
6312,cat
6313,bird
6314,truck
6315,frog
6316,frog
6317,horse
6318,truck
6319,horse
6320,horse
6321,airplane
6322,ship
6323,deer
6324,bird
6325,horse
6326,horse
6327,airplane
6328,deer
6329,airplane
6330,automobile
6331,frog
6332,airplane
6333,dog
6334,cat
6335,airplane
6336,bird
6337,deer
6338,truck
6339,horse
6340,cat
6341,cat
6342,bird
6343,ship
6344,ship
6345,dog
6346,cat
6347,ship
6348,airplane
6349,ship
6350,airplane
6351,airplane
6352,airplane
6353,bird
6354,cat
6355,horse
6356,airplane
6357,horse
6358,horse
6359,horse
6360,bird
6361,bird
6362,airplane
6363,deer
6364,airplane
6365,cat
6366,horse
6367,ship
6368,deer
6369,horse
6370,truck
6371,frog
6372,automobile
6373,automobile
6374,frog
6375,truck
6376,cat
6377,ship
6378,truck
6379,dog
6380,ship
6381,cat
6382,truck
6383,dog
6384,bird
6385,horse
6386,dog
6387,dog
6388,bird
6389,dog
6390,dog
6391,horse
6392,truck
6393,frog
6394,bird
6395,airplane
6396,ship
6397,cat
6398,dog
6399,frog
6400,automobile
6401,airplane
6402,deer
6403,ship
6404,deer
6405,horse
6406,automobile
6407,cat
6408,bird
6409,airplane
6410,truck
6411,automobile
6412,ship
6413,truck
6414,frog
6415,ship
6416,automobile
6417,horse
6418,automobile
6419,airplane
6420,automobile
6421,horse
6422,frog
6423,deer
6424,dog
6425,ship
6426,bird
6427,automobile
6428,bird
6429,frog
6430,frog
6431,automobile
6432,automobile
6433,ship
6434,ship
6435,ship
6436,truck
6437,airplane
6438,airplane
6439,deer
6440,frog
6441,dog
6442,dog
6443,frog
6444,frog
6445,cat
6446,automobile
6447,cat
6448,deer
6449,horse
6450,ship
6451,airplane
6452,automobile
6453,deer
6454,automobile
6455,deer
6456,frog
6457,bird
6458,bird
6459,bird
6460,frog
6461,cat
6462,deer
6463,airplane
6464,ship
6465,automobile
6466,cat
6467,ship
6468,frog
6469,ship
6470,truck
6471,automobile
6472,frog
6473,automobile
6474,truck
6475,ship
6476,bird
6477,airplane
6478,horse
6479,horse
6480,deer
6481,cat
6482,airplane
6483,deer
6484,frog
6485,ship
6486,truck
6487,ship
6488,frog
6489,bird
6490,ship
6491,ship
6492,airplane
6493,automobile
6494,automobile
6495,airplane
6496,horse
6497,horse
6498,bird
6499,cat
6500,horse
6501,frog
6502,bird
6503,frog
6504,frog
6505,horse
6506,deer
6507,dog
6508,bird
6509,airplane
6510,truck
6511,deer
6512,horse
6513,bird
6514,dog
6515,bird
6516,bird
6517,bird
6518,horse
6519,frog
6520,bird
6521,frog
6522,deer
6523,automobile
6524,frog
6525,ship
6526,cat
6527,ship
6528,dog
6529,dog
6530,bird
6531,frog
6532,deer
6533,horse
6534,cat
6535,horse
6536,dog
6537,automobile
6538,dog
6539,cat
6540,horse
6541,ship
6542,ship
6543,truck
6544,automobile
6545,airplane
6546,airplane
6547,bird
6548,frog
6549,ship
6550,airplane
6551,automobile
6552,deer
6553,automobile
6554,cat
6555,dog
6556,automobile
6557,ship
6558,truck
6559,frog
6560,bird
6561,frog
6562,truck
6563,horse
6564,frog
6565,dog
6566,truck
6567,automobile
6568,deer
6569,bird
6570,truck
6571,truck
6572,dog
6573,deer
6574,horse
6575,ship
6576,cat
6577,horse
6578,automobile
6579,frog
6580,truck
6581,airplane
6582,automobile
6583,deer
6584,airplane
6585,frog
6586,automobile
6587,frog
6588,cat
6589,ship
6590,bird
6591,deer
6592,dog
6593,dog
6594,bird
6595,ship
6596,bird
6597,cat
6598,automobile
6599,frog
6600,bird
6601,horse
6602,airplane
6603,ship
6604,truck
6605,bird
6606,frog
6607,deer
6608,horse
6609,dog
6610,dog
6611,ship
6612,ship
6613,horse
6614,ship
6615,dog
6616,horse
6617,deer
6618,deer
6619,airplane
6620,airplane
6621,horse
6622,airplane
6623,deer
6624,airplane
6625,deer
6626,deer
6627,bird
6628,frog
6629,deer
6630,airplane
6631,horse
6632,horse
6633,horse
6634,airplane
6635,deer
6636,frog
6637,bird
6638,truck
6639,automobile
6640,automobile
6641,dog
6642,airplane
6643,truck
6644,automobile
6645,airplane
6646,frog
6647,cat
6648,deer
6649,airplane
6650,truck
6651,airplane
6652,frog
6653,bird
6654,airplane
6655,frog
6656,automobile
6657,cat
6658,horse
6659,frog
6660,automobile
6661,airplane
6662,deer
6663,frog
6664,airplane
6665,deer
6666,deer
6667,bird
6668,horse
6669,frog
6670,bird
6671,cat
6672,dog
6673,truck
6674,deer
6675,dog
6676,bird
6677,airplane
6678,dog
6679,horse
6680,bird
6681,dog
6682,truck
6683,deer
6684,dog
6685,airplane
6686,automobile
6687,truck
6688,cat
6689,automobile
6690,ship
6691,dog
6692,ship
6693,frog
6694,frog
6695,cat
6696,deer
6697,airplane
6698,dog
6699,cat
6700,bird
6701,frog
6702,automobile
6703,ship
6704,bird
6705,automobile
6706,horse
6707,frog
6708,bird
6709,bird
6710,cat
6711,cat
6712,dog
6713,airplane
6714,bird
6715,automobile
6716,bird
6717,ship
6718,airplane
6719,ship
6720,bird
6721,bird
6722,horse
6723,cat
6724,dog
6725,truck
6726,ship
6727,cat
6728,frog
6729,automobile
6730,automobile
6731,ship
6732,frog
6733,horse
6734,dog
6735,ship
6736,truck
6737,deer
6738,ship
6739,airplane
6740,airplane
6741,bird
6742,truck
6743,automobile
6744,ship
6745,cat
6746,truck
6747,bird
6748,ship
6749,bird
6750,truck
6751,frog
6752,ship
6753,truck
6754,cat
6755,ship
6756,truck
6757,dog
6758,deer
6759,ship
6760,truck
6761,dog
6762,dog
6763,horse
6764,bird
6765,horse
6766,ship
6767,ship
6768,automobile
6769,bird
6770,cat
6771,automobile
6772,dog
6773,airplane
6774,bird
6775,horse
6776,airplane
6777,ship
6778,bird
6779,bird
6780,ship
6781,horse
6782,cat
6783,dog
6784,bird
6785,truck
6786,frog
6787,bird
6788,dog
6789,automobile
6790,automobile
6791,horse
6792,horse
6793,truck
6794,cat
6795,ship
6796,truck
6797,frog
6798,airplane
6799,ship
6800,airplane
6801,frog
6802,frog
6803,deer
6804,frog
6805,truck
6806,automobile
6807,automobile
6808,horse
6809,airplane
6810,frog
6811,ship
6812,truck
6813,truck
6814,frog
6815,truck
6816,airplane
6817,automobile
6818,automobile
6819,horse
6820,bird
6821,automobile
6822,airplane
6823,deer
6824,dog
6825,airplane
6826,deer
6827,frog
6828,cat
6829,dog
6830,ship
6831,automobile
6832,ship
6833,automobile
6834,cat
6835,automobile
6836,dog
6837,deer
6838,dog
6839,automobile
6840,ship
6841,truck
6842,automobile
6843,cat
6844,automobile
6845,horse
6846,deer
6847,truck
6848,ship
6849,truck
6850,deer
6851,frog
6852,truck
6853,truck
6854,horse
6855,ship
6856,deer
6857,frog
6858,bird
6859,automobile
6860,cat
6861,airplane
6862,ship
6863,dog
6864,frog
6865,airplane
6866,cat
6867,frog
6868,frog
6869,truck
6870,cat
6871,horse
6872,truck
6873,airplane
6874,cat
6875,frog
6876,dog
6877,horse
6878,ship
6879,dog
6880,automobile
6881,bird
6882,frog
6883,truck
6884,horse
6885,airplane
6886,airplane
6887,automobile
6888,frog
6889,deer
6890,dog
6891,dog
6892,truck
6893,frog
6894,cat
6895,frog
6896,bird
6897,frog
6898,truck
6899,cat
6900,bird
6901,cat
6902,frog
6903,deer
6904,truck
6905,dog
6906,bird
6907,automobile
6908,frog
6909,frog
6910,deer
6911,horse
6912,frog
6913,truck
6914,frog
6915,ship
6916,automobile
6917,frog
6918,frog
6919,dog
6920,deer
6921,dog
6922,frog
6923,bird
6924,airplane
6925,dog
6926,bird
6927,horse
