id,sentiment
284_10,0.911683178
9114_10,0.988581092
12102_10,0.930155733
11448_2,0.119058158
1053_10,0.976841748
8341_10,0.430994313
433_1,0.03326512
9534_4,0.306426592
6471_2,0.268668521
8971_10,0.979546553
433_8,0.949234561
298_10,0.926922203
5965_1,0.009012487
10408_10,0.984475869
9112_3,0.321956771
6726_9,0.938631869
1048_8,0.897967036
11046_9,0.940496102
4808_7,0.989057011
7027_9,0.977219072
12435_8,0.954617089
5480_1,0.914393314
8823_8,0.953517091
554_9,0.966059948
7167_2,0.021509384
10762_3,0.535101984
9036_8,0.926385879
12185_4,0.219014508
7763_10,0.973237372
10271_8,0.959291553
1159_8,0.875598954
11063_1,0.037886854
12479_4,0.011151896
11179_4,0.313999042
1736_1,0.016848972
4840_7,0.867203329
8233_2,0.865882568
1082_9,0.888995116
8378_7,0.983069227
7777_9,0.983944832
1883_9,0.943347241
7350_10,0.973500214
704_8,0.937986065
6554_8,0.893160953
1750_10,0.986028728
4969_2,0.023929501
10339_8,0.980439521
1902_4,0.694281533
5578_1,0.007915608
5502_1,0.051046827
7250_2,0.025229855
8856_4,0.264601218
10840_9,0.942988039
9730_10,0.780619418
11146_2,0.039534695
5988_3,0.01708527
9734_8,0.967174156
12338_8,0.609286104
9813_1,0.151183869
8928_2,0.298556781
5431_2,0.014085909
9467_9,0.97492718
4933_4,0.054880876
11280_10,0.207235864
10279_9,0.968346562
7024_1,0.025561441
9115_3,0.129655528
5701_10,0.985963332
9539_1,0.064673417
7655_7,0.938475074
4518_10,0.889567045
3039_4,0.06441859
8654_3,0.10054092
8893_4,0.74648449
3598_9,0.880682673
6443_1,0.166655724
3843_1,0.02659636
3848_9,0.969237568
3149_1,0.076507608
2152_1,0.067199533
11564_1,0.038428463
4391_8,0.844460935
950_10,0.913603222
10531_10,0.958359097
904_3,0.079548171
5293_9,0.933262456
2173_1,0.014398568
5992_2,0.013954551
782_3,0.310525586
1295_8,0.955209005
9659_1,0.019530093
2214_3,0.024248468
10772_3,0.02339502
7515_9,0.422308357
7294_2,0.107594918
7761_1,0.021485259
9027_9,0.92916844
6595_1,0.012192739
11003_8,0.846776008
601_10,0.962011569
2991_8,0.775900511
10937_8,0.94115179
7545_1,0.022959947
9747_1,0.008648506
7653_7,0.945466323
6886_1,0.026010265
8054_8,0.843953411
7299_9,0.948978502
2289_3,0.543338872
6569_1,0.013383955
10909_2,0.05430659
4022_7,0.461043944
5407_1,0.049244197
10211_8,0.870861869
9194_1,0.315336218
8113_8,0.95254186
12010_1,0.134671357
7373_7,0.983564861
3535_10,0.929908046
5265_10,0.898456399
7032_1,0.213448663
3391_10,0.926092274
969_9,0.975875858
450_2,0.11709859
12296_3,0.714601988
10855_10,0.98493346
2741_10,0.921243308
12403_1,0.128097946
6118_4,0.359633558
9001_1,0.196636945
172_4,0.301406937
4405_7,0.452229646
8923_8,0.96194273
5396_10,0.923771047
7183_1,0.043331974
3261_7,0.951286313
7445_10,0.985501133
11412_2,0.091572926
4765_3,0.050974067
5248_9,0.747557259
3172_2,0.074486487
10813_4,0.533243469
8054_1,0.050601506
5535_1,0.047102952
1306_8,0.930865878
135_3,0.059427065
10646_10,0.867607798
9906_1,0.043126708
8156_10,0.949597228
2806_1,0.064685829
9501_4,0.023072706
1882_3,0.195451919
11895_4,0.079671776
5420_10,0.944291551
11791_10,0.977328846
3798_2,0.010175047
3282_8,0.363420185
1278_1,0.115430008
1011_4,0.29140874
5263_9,0.351361064
11301_1,0.008437478
1946_7,0.959183513
3246_10,0.971630447
4130_8,0.818245949
4172_10,0.727626956
2619_2,0.038406119
5197_4,0.794133269
6060_9,0.921626367
7430_1,0.010844663
3511_10,0.912257326
6970_1,0.019941815
931_4,0.051816266
12374_10,0.901431195
10217_7,0.645166817
964_7,0.929732515
4859_1,0.034799757
5525_1,0.046420532
11471_1,0.070755956
5030_4,0.056503919
12177_2,0.018672944
8892_2,0.012611844
1073_4,0.18782372
7406_1,0.011589717
6345_9,0.946693495
7395_7,0.560486165
9952_7,0.864563017
5851_4,0.281804545
6880_7,0.663754612
642_9,0.955368547
6271_9,0.949636901
10983_1,0.081587309
5602_1,0.011599101
3834_1,0.081689375
6961_3,0.387127154
10102_8,0.945429804
6988_1,0.094598433
5803_9,0.971435155
6009_1,0.011880546
10294_2,0.178483333
9811_10,0.894429465
11298_8,0.89793016
4625_10,0.941730815
11263_3,0.025332761
11502_3,0.692725019
9690_10,0.802913557
4453_10,0.993376528
9741_10,0.800954368
12191_9,0.879494924
8019_8,0.976255603
2298_4,0.163472048
1489_4,0.134570187
4228_7,0.534602935
10905_1,0.011485584
5103_10,0.977175593
5641_1,0.047237711
11567_1,0.047248324
4040_10,0.98562488
4777_10,0.988528602
9612_10,0.990749123
3830_1,0.074857932
8781_2,0.020221458
9415_3,0.736836323
9171_3,0.058664623
478_3,0.269639224
10979_8,0.958876503
7073_4,0.207188223
5419_10,0.902905406
8505_3,0.029937224
7559_1,0.8838215
3827_9,0.929651839
9242_1,0.049407523
3133_10,0.852379077
9051_4,0.26366517
8604_10,0.930719101
4811_8,0.945105022
10697_10,0.888552466
6142_10,0.929524499
6740_1,0.056209084
7806_8,0.950293063
8326_4,0.909957958
12425_3,0.026893297
11113_1,0.039491637
8096_1,0.01750368
512_8,0.947900435
11144_7,0.938353698
2073_4,0.037854958
6966_4,0.07517758
12122_3,0.349435737
429_10,0.872942878
10294_9,0.94386665
9955_3,0.334512766
10878_10,0.959067662
9365_1,0.010188443
7317_8,0.571384296
2863_8,0.571106062
11935_3,0.052662332
2180_2,0.713017772
267_10,0.965101715
72_8,0.964424253
936_9,0.975647447
2363_4,0.043839945
11722_9,0.963276632
1353_7,0.54131533
3883_7,0.865033068
9475_8,0.940282012
2328_2,0.057125602
11982_9,0.952210336
10413_8,0.942931817
1277_2,0.17303723
6299_4,0.062634328
7536_9,0.90043871
8368_2,0.025286693
634_1,0.016665923
10095_3,0.328669899
8821_4,0.046027199
5669_10,0.959344323
4600_8,0.552758414
10859_1,0.06625318
140_9,0.881512992
153_8,0.944601908
8013_9,0.591074695
12389_1,0.354512283
8443_7,0.970777806
12290_10,0.868321547
12152_10,0.83289728
6442_3,0.473043256
7557_4,0.342316567
3699_4,0.448863325
6461_2,0.955569447
8641_10,0.988096849
10771_1,0.282190339
10539_2,0.285567855
10406_1,0.153107626
9617_4,0.077408806
9403_10,0.964597588
3015_1,0.136862405
181_10,0.981258779
2879_4,0.101667506
1758_8,0.985447124
9992_10,0.988319848
10769_7,0.95262976
5616_3,0.246096534
721_4,0.270197716
3035_1,0.069841521
7877_4,0.011931776
5554_4,0.039189159
1475_7,0.897081234
1538_7,0.799301296
3499_10,0.185967357
8815_4,0.747898487
5817_8,0.916161391
4179_1,0.284536992
3719_10,0.786841036
2538_2,0.301183307
4873_3,0.56116711
7283_9,0.968375734
1997_4,0.148507774
11036_4,0.00925343
4123_4,0.595600576
3520_3,0.031370769
10320_1,0.021978323
10185_10,0.983694327
10193_1,0.388759871
2506_7,0.921468242
9868_10,0.596145912
5603_2,0.041470992
8392_3,0.118061538
5322_4,0.022065788
12117_10,0.98551764
2411_8,0.909713658
9393_4,0.283701107
5968_8,0.891829941
6860_1,0.018575053
12144_4,0.883368936
2706_10,0.834587181
5655_1,0.206138725
2555_8,0.962000941
6091_9,0.840052377
712_9,0.776001873
9445_10,0.909955862
1777_10,0.826282295
490_8,0.533228699
318_10,0.916166856
10143_9,0.827995959
3608_8,0.971535777
686_4,0.871355389
12147_1,0.023617809
6782_10,0.904839542
5560_10,0.990571339
11621_8,0.687546642
11909_10,0.866430695
11938_9,0.985545634
1877_1,0.050404366
1298_1,0.027100322
11154_3,0.041606999
10898_7,0.75209783
9980_8,0.94052267
9719_10,0.931149943
516_1,0.014294255
2541_1,0.045757306
23_10,0.855381086
3517_1,0.018589591
10839_9,0.973754006
11461_9,0.790695671
10150_2,0.024936271
10664_9,0.987028947
6750_10,0.46447835
11165_4,0.926720094
3463_4,0.226235777
287_1,0.036460063
5582_1,0.434565274
1136_1,0.016762166
10316_1,0.113733454
1684_8,0.935296576
3556_9,0.821193785
11680_9,0.970029782
10775_10,0.875438073
5558_2,0.054489963
6203_10,0.851428095
4057_4,0.481948702
9010_8,0.980426212
1033_9,0.932735573
12116_9,0.952247205
8401_10,0.973109646
9863_4,0.376942336
2777_1,0.025071169
5797_3,0.013436268
9929_3,0.024233557
4177_1,0.163850164
2205_8,0.975730069
2839_8,0.938512422
7161_10,0.970673809
11724_4,0.4164729
10369_9,0.97914706
8702_2,0.12816618
1028_10,0.961028921
7226_4,0.584254266
8799_3,0.091997425
1573_8,0.973669147
12041_7,0.954403148
6207_7,0.786949541
399_8,0.958022198
1034_2,0.025176008
1610_4,0.830502374
596_10,0.945746079
6474_7,0.983366736
4464_3,0.047280969
10637_2,0.032383192
3272_10,0.981346271
10194_7,0.073308795
11906_3,0.088519052
3666_3,0.195515691
6148_4,0.028700482
4595_8,0.754307124
6146_1,0.345634014
7512_10,0.824313198
12333_1,0.021816098
3490_4,0.553046204
8495_1,0.011753738
955_4,0.361757775
10582_10,0.929308821
9477_8,0.929603017
7132_3,0.010312422
5214_1,0.022921536
8258_10,0.896534222
10387_1,0.094155556
268_10,0.917811951
8153_2,0.008776745
7353_3,0.155214688
7847_10,0.992841381
12028_10,0.826816895
2998_8,0.131837167
2641_8,0.940064158
11923_8,0.876357053
12322_1,0.041345736
11816_3,0.020876099
7111_3,0.097082865
8107_10,0.957175737
8835_8,0.798138352
10142_10,0.968307533
4445_3,0.017867033
976_8,0.923667346
1996_4,0.4290552
11496_3,0.022983894
1644_4,0.058304114
8573_3,0.052713521
10835_9,0.769980196
11531_8,0.988645062
5802_8,0.36331759
2501_3,0.026535754
530_2,0.037568804
1051_10,0.987053697
6629_1,0.115586932
10350_1,0.48079269
2943_10,0.986864319
7661_1,0.02754745
8359_3,0.124924494
10218_7,0.767825473
10548_1,0.014285676
906_7,0.971230763
2708_9,0.951100503
12478_4,0.413190883
10222_1,0.166754224
3560_2,0.029642899
3371_9,0.782227086
10009_3,0.076240909
3142_3,0.782306123
3876_9,0.542180945
6662_2,0.03778428
4691_1,0.14639381
2491_4,0.502457551
12485_4,0.495431072
1716_3,0.503324693
10767_10,0.908778605
4083_2,0.055829619
7656_3,0.13577348
2532_8,0.928420352
11243_8,0.668339299
11878_9,0.980058954
3627_8,0.575564649
9049_10,0.295992594
2950_4,0.326959293
4553_8,0.979984233
10414_1,0.180134989
4281_7,0.80776966
7905_4,0.906662719
10800_8,0.957384248
1562_4,0.126326044
7604_4,0.435678666
5752_2,0.554558315
9465_1,0.02659866
2701_4,0.221222538
12432_7,0.914230457
7583_9,0.969228971
4003_10,0.973653194
11082_2,0.016446597
7650_3,0.064088679
2215_7,0.925097166
6597_9,0.939558376
12268_1,0.069218987
8650_7,0.252482374
8311_2,0.071506165
10764_10,0.899944859
5462_2,0.033399546
10303_9,0.988501757
12132_4,0.588283815
11786_2,0.091647261
6248_2,0.1382545
5570_2,0.011930715
8367_4,0.406046153
2416_7,0.919829816
4073_1,0.587797846
4642_2,0.242713767
580_10,0.986742433
3328_4,0.11691663
9524_9,0.931801215
11980_2,0.264236062
7812_9,0.949868895
3567_7,0.900702775
9592_2,0.025658221
8421_1,0.02203999
2618_1,0.164129215
2367_3,0.061893325
10613_1,0.013657321
7657_2,0.282778005
10992_4,0.138300177
10663_4,0.614703377
9589_4,0.204516114
5184_8,0.310260288
7352_7,0.95597003
6483_4,0.859740595
914_10,0.934284289
1239_4,0.742678278
4465_4,0.433722282
82_10,0.873519799
3696_4,0.193239758
1507_8,0.605551648
12211_3,0.448487678
4003_3,0.025458449
3738_3,0.081449054
12089_10,0.878217325
593_1,0.012755056
7555_3,0.228424568
9897_9,0.981987365
299_1,0.032887618
2774_3,0.211778525
4723_8,0.954451795
1636_2,0.016108645
3383_8,0.981086971
5360_10,0.974115187
11542_10,0.985907808
1964_1,0.020257579
10323_10,0.763163636
5166_1,0.016779845
12371_1,0.012603451
7426_1,0.110229876
11832_4,0.44388671
684_9,0.810854925
519_7,0.360068462
1712_8,0.922940241
5973_9,0.974033038
2820_3,0.060219263
5023_7,0.961320217
2625_1,0.012703489
2699_9,0.969827492
7123_1,0.022546448
7327_10,0.886090744
944_8,0.964705716
9757_10,0.810916785
12491_9,0.970565555
12301_10,0.929242589
421_9,0.964782987
6655_2,0.538037238
610_9,0.82090123
3020_1,0.173568395
1797_10,0.984838844
1248_3,0.107672917
2524_10,0.993324055
10596_3,0.185574649
9326_3,0.016418703
9346_2,0.010110569
3890_8,0.992233638
7836_9,0.977390637
12388_7,0.850876413
3205_2,0.124180621
1547_9,0.91727071
2706_1,0.042630504
391_10,0.906202816
1544_10,0.95607373
7861_8,0.690634433
1448_2,0.164142506
6451_3,0.06737368
12187_3,0.225445147
11702_4,0.337592302
5947_1,0.221303177
1282_3,0.022249834
7492_2,0.011965587
7724_7,0.754537834
1564_1,0.583235897
4425_9,0.951465526
9416_9,0.935952039
10826_10,0.984654671
4402_10,0.96624934
9332_3,0.008907304
5856_1,0.051463769
2784_2,0.036894256
3216_1,0.052563691
8057_9,0.917937176
526_10,0.890902842
4376_1,0.099169542
9513_9,0.937806666
9972_9,0.906035424
339_1,0.141883398
11898_1,0.435972969
9282_4,0.111218966
2303_4,0.308243243
10199_1,0.01011617
11660_10,0.836048852
714_4,0.09143769
9283_9,0.876534141
2972_2,0.305269675
9060_7,0.984396541
3562_8,0.829404007
11064_8,0.931308656
4190_10,0.87240189
12472_10,0.988654074
2942_1,0.06558985
9560_9,0.883961683
2692_4,0.025208208
12057_1,0.01089953
11197_2,0.103586429
5827_4,0.941835258
4752_1,0.010199449
8114_3,0.063619726
5643_7,0.959635448
9127_2,0.196601081
10540_10,0.320738432
7342_2,0.010041455
4651_4,0.541249857
8798_1,0.052097846
5973_3,0.187829155
8314_2,0.009837562
7856_1,0.013843647
1255_4,0.039383427
9615_8,0.728781365
7261_4,0.329775763
9700_9,0.816352528
5938_10,0.968824791
970_7,0.799366113
7715_8,0.946139144
4643_2,0.161953266
7069_1,0.116529377
8600_10,0.984546747
10275_3,0.135836774
9519_1,0.025039539
8861_10,0.957987739
8558_4,0.039145631
7495_4,0.69063149
4727_10,0.4202997
9647_8,0.778263109
7192_3,0.694515279
8772_8,0.980443605
1198_4,0.054095233
4249_7,0.514052078
6816_2,0.619712243
10243_9,0.971548664
8365_1,0.046900492
2529_10,0.848378497
2538_10,0.92543768
5946_1,0.031770265
6716_8,0.919574723
2633_7,0.96955316
10513_1,0.150972328
4847_1,0.192997368
2552_10,0.852248506
7166_9,0.938518803
398_8,0.969441342
6925_4,0.174574574
9873_9,0.858350344
3598_4,0.177172911
5996_3,0.022847368
4024_10,0.978186637
3184_10,0.983762196
3801_2,0.023127544
1722_10,0.987886415
9344_1,0.123002898
2874_2,0.075495227
2914_4,0.288659419
9643_3,0.04081079
1756_10,0.937919253
2781_1,0.180650544
3559_1,0.011284774
6250_1,0.04967913
10960_9,0.988466077
565_8,0.415245591
8749_9,0.43393224
11273_4,0.16692257
6933_4,0.165640078
7295_1,0.114191199
12267_1,0.014835143
9844_4,0.398708211
1949_3,0.546645899
10048_1,0.029310935
7242_2,0.008872812
1722_2,0.034234016
9869_1,0.216596394
609_1,0.331099388
9383_7,0.165558599
6593_4,0.143108454
3284_10,0.94005662
6190_1,0.371698045
8305_10,0.986460453
20_1,0.060668844
10037_1,0.113769203
1751_10,0.953770174
6821_7,0.907980292
4780_10,0.687629881
1290_10,0.98980713
10777_2,0.020494623
3450_1,0.034855994
747_3,0.032566982
9262_10,0.971697983
7206_10,0.988194904
3700_4,0.371335899
2953_4,0.331057572
6828_8,0.82352179
10831_7,0.985857605
5014_1,0.010255879
11679_10,0.905393133
3476_9,0.666553863
12052_8,0.540581722
8635_3,0.07136486
6475_10,0.566908876
8531_2,0.058763172
9018_7,0.773714831
1492_9,0.839751151
10993_10,0.984746128
1896_2,0.033706035
8241_1,0.23445128
3568_8,0.480203291
9424_9,0.885293935
3791_1,0.011813066
2117_10,0.967503167
4679_8,0.970219669
1217_7,0.99117299
7969_3,0.034071304
2271_10,0.970902287
5772_9,0.745334409
1347_8,0.987639301
11800_1,0.0125427
8820_10,0.967767287
10014_7,0.499606786
9864_8,0.940073572
6926_4,0.201150385
1842_10,0.983872622
756_7,0.797659908
7657_10,0.97536938
12416_7,0.892701248
833_7,0.816588889
8746_10,0.992629787
6374_10,0.949007213
24_10,0.953814352
5133_10,0.833537987
2937_1,0.134434271
9845_8,0.946553047
6236_7,0.252362937
8525_7,0.879141125
10398_10,0.949538998
6555_7,0.973869267
5873_3,0.877783133
12235_8,0.810766426
8972_2,0.016581112
6313_1,0.100291195
3277_1,0.289085174
9661_10,0.57671967
11759_4,0.058050441
7960_2,0.903171905
2710_7,0.897444552
3152_1,0.043516901
3186_8,0.974173839
6180_2,0.344057215
3303_1,0.024317316
250_1,0.104221454
8902_1,0.029513435
7964_9,0.938542579
78_1,0.089687621
9162_9,0.621491753
11868_8,0.912155234
8522_8,0.795440703
8517_8,0.826874004
12341_4,0.07150202
3300_1,0.056173195
2961_10,0.971866254
11309_10,0.901026831
381_10,0.9901477
6537_10,0.911705525
4623_10,0.885323568
12425_10,0.979425085
817_7,0.869785377
1853_3,0.178789319
3586_10,0.971996495
6148_9,0.968126421
5020_10,0.978086028
6486_10,0.9593315
560_8,0.981684366
11210_3,0.780105143
4714_1,0.013599729
7175_7,0.339172642
10289_9,0.849488393
2497_2,0.285563655
6359_3,0.711655258
4905_3,0.034734198
4701_10,0.91193102
292_10,0.989252909
4010_9,0.943534736
1591_2,0.947559539
619_10,0.825895591
8563_1,0.015932211
488_4,0.274786038
3148_10,0.985685321
2046_4,0.048393413
11560_8,0.64551767
8694_7,0.964267557
11041_10,0.964943645
6159_8,0.960398934
10205_1,0.074341007
7840_9,0.909057673
3298_10,0.954732941
2854_7,0.892999276
3521_8,0.940354624
8317_2,0.024136005
10564_7,0.942486652
7951_3,0.560620553
9834_8,0.866530298
4809_9,0.974326916
4675_1,0.212786239
9493_10,0.776504039
7841_4,0.18934052
8076_10,0.744766331
3242_8,0.985760345
11666_3,0.036957991
9341_2,0.097364249
10384_1,0.031087
1558_9,0.980448734
9790_10,0.790871788
12149_2,0.035277918
11533_4,0.011403531
4438_3,0.293893923
11177_4,0.013184399
8657_7,0.943394404
4485_4,0.678876127
1313_3,0.028654273
7383_10,0.985731321
11875_8,0.988040472
9838_7,0.931114856
33_3,0.024795371
5747_1,0.054599674
1420_8,0.85551981
7292_9,0.895314113
5218_7,0.854922655
3359_9,0.914962815
10947_8,0.988609757
219_1,0.025126717
6374_3,0.012807735
9686_10,0.88669786
6757_10,0.716952346
1003_8,0.948693414
9313_9,0.973525562
6175_10,0.976356002
5391_7,0.959156391
1085_1,0.013230455
9054_1,0.041023025
8543_10,0.930607274
686_8,0.82785759
6959_3,0.044942069
11014_4,0.410457929
9204_8,0.946760041
9029_7,0.466486432
10441_9,0.961536276
5245_10,0.971255183
1480_7,0.364460581
6426_3,0.030191417
1700_1,0.095985433
2783_10,0.834146767
6152_8,0.953610182
12282_10,0.944741012
2948_4,0.055617467
11974_2,0.015894173
5944_7,0.665574628
9370_8,0.9471494
711_10,0.794836742
6169_8,0.985246832
12329_1,0.015223223
4904_1,0.009554112
2070_3,0.015762579
25_3,0.010311448
1819_4,0.047446774
8642_10,0.905070814
11504_10,0.84961009
10193_7,0.99117299
8917_4,0.035798752
9380_2,0.632924722
10048_8,0.975269021
7288_9,0.937464752
8128_4,0.459757365
7800_3,0.033220066
5852_1,0.01594295
8027_1,0.045144382
10317_1,0.029226924
10280_8,0.861647517
3959_10,0.972336318
6115_10,0.980536612
6078_8,0.763426995
12273_9,0.963172098
1497_10,0.927383092
2969_9,0.992375806
2577_1,0.055868033
4519_1,0.067515584
8596_4,0.799495982
254_3,0.426239684
7005_8,0.899042432
5426_10,0.929238422
965_9,0.737230092
2044_4,0.841448883
9006_3,0.167838524
11462_10,0.929768579
4990_7,0.035146223
163_7,0.407593447
3134_3,0.34384151
2922_4,0.612393378
5777_1,0.011663356
6340_7,0.937410511
7896_1,0.044703744
2321_8,0.942176976
2187_1,0.912976016
1831_9,0.987164059
9321_10,0.944503332
9970_10,0.90831241
2978_4,0.150876599
7491_3,0.036706792
2491_10,0.848774646
749_1,0.012951705
4751_2,0.023937532
3276_1,0.017744659
10889_9,0.978126383
5887_1,0.23539903
8806_9,0.929757279
8569_2,0.017899284
3209_10,0.979783759
7139_10,0.931106509
5052_3,0.050644727
5773_3,0.023176085
1663_9,0.984292778
3575_7,0.163766364
12017_1,0.032044646
12460_8,0.919653367
7925_2,0.012483785
1643_10,0.982759365
4537_1,0.023066339
10651_3,0.015342014
12075_10,0.844709908
4823_1,0.184805264
5392_7,0.88794118
5436_9,0.95537873
3088_8,0.96183717
6607_9,0.934873192
7648_1,0.188480555
1073_8,0.904117724
4587_8,0.389619889
9463_10,0.954733717
11962_1,0.044450703
8718_4,0.192403949
7781_10,0.975045549
11495_2,0.221034976
2772_4,0.758136976
4029_1,0.014347772
2080_10,0.955858865
6250_9,0.941513819
2985_9,0.59614525
2935_7,0.818538561
7900_1,0.010340504
2433_8,0.986906622
12366_1,0.015766179
10910_2,0.108795652
5265_3,0.014830169
9603_10,0.751859565
11989_3,0.00786468
2929_4,0.819167351
1796_1,0.023903695
10659_2,0.891414756
4978_9,0.900712443
11823_8,0.949178972
1732_8,0.851300692
1103_4,0.035039893
8958_1,0.074450441
8607_4,0.251980423
5820_9,0.990110889
8885_3,0.11497773
3718_10,0.965013234
3822_1,0.034046278
9886_10,0.987498409
9806_10,0.868997212
10009_10,0.923881286
5979_2,0.014019599
11937_3,0.017246165
4776_8,0.937939624
9009_7,0.384056075
8094_7,0.909343588
828_3,0.20686934
3318_1,0.009263359
3558_4,0.364605234
7967_8,0.988371246
5275_7,0.810115119
5130_1,0.011038509
1327_9,0.804936058
11526_8,0.449247025
32_10,0.990789236
10697_1,0.014074014
9966_1,0.008741838
3132_1,0.308666464
967_2,0.040573935
6483_10,0.960601971
698_10,0.863271303
7848_2,0.305877128
9349_1,0.054188539
10532_9,0.96811553
11819_2,0.097100904
6812_1,0.011456862
5401_1,0.017511268
3528_1,0.016449758
12239_1,0.020785852
1479_4,0.019256558
2732_4,0.685746784
6806_10,0.932454244
2119_9,0.937614494
8565_9,0.031615988
1914_8,0.958953733
4835_1,0.015186491
1029_2,0.019258924
9228_4,0.168706689
2391_2,0.158684613
9674_9,0.939149903
9404_9,0.735169184
5987_1,0.143274438
9237_8,0.941483758
9879_2,0.032157102
1370_10,0.229190811
10662_1,0.040081729
6937_7,0.76263315
6355_9,0.798094675
3784_4,0.252093631
9136_10,0.417001711
9557_4,0.047169378
12013_7,0.978400765
1114_4,0.096999461
6890_10,0.970155267
3238_8,0.959636637
1790_10,0.974614425
4277_8,0.965483506
2257_4,0.901526503
7677_10,0.916799539
1618_4,0.030266587
7314_1,0.422216827
10332_1,0.05722859
7746_2,0.721779377
9303_3,0.014399215
12321_9,0.924281123
10341_2,0.032411296
7745_9,0.973192412
11104_7,0.68913592
10855_1,0.045560422
10300_1,0.035618441
2037_2,0.01678331
7754_9,0.924370189
9503_10,0.935402259
396_7,0.968959235
583_2,0.051490906
4469_3,0.093482867
11038_1,0.11332153
2285_4,0.159131239
5069_8,0.089189917
8736_8,0.975030776
9486_3,0.425167043
11669_10,0.77022739
8598_1,0.06495906
1344_3,0.137804592
11789_3,0.018421117
9605_2,0.031102469
10122_2,0.023196327
3752_10,0.656667103
3864_4,0.126538134
10505_7,0.575584997
3822_8,0.919592913
8146_4,0.277901572
11114_8,0.788662537
7847_2,0.426404628
10300_10,0.929478066
7021_10,0.9480025
8_9,0.367505776
7199_2,0.042128986
9392_9,0.242449254
8234_7,0.644742846
12328_7,0.961641644
9918_9,0.891357414
10066_7,0.284014244
5482_2,0.268787866
6914_4,0.071369769
4665_7,0.576585019
613_4,0.694135346
577_8,0.595206809
12490_4,0.388985158
8637_3,0.42661092
11815_4,0.055038162
9490_10,0.928157095
4388_3,0.020072471
11778_10,0.952819979
4988_10,0.980918107
6590_3,0.917214348
4761_7,0.940011758
8828_4,0.212921722
10382_3,0.0292505
3321_1,0.055623541
2550_10,0.954964875
12104_1,0.249068873
6431_1,0.030575408
8829_8,0.52879222
858_7,0.46515716
197_1,0.176727515
3599_7,0.316374135
10808_2,0.075121515
12050_4,0.325447843
6348_1,0.056739163
11051_8,0.97729404
11216_4,0.309396056
8360_3,0.036178875
9570_2,0.045582747
8040_4,0.224144169
3664_8,0.974521463
10003_8,0.991332163
3763_7,0.546610829
9692_9,0.362539039
4503_1,0.014988287
10985_2,0.330301197
121_4,0.601446637
5651_10,0.892905374
9416_3,0.008376137
9128_8,0.937958654
8955_8,0.964372026
8787_4,0.031874915
1622_9,0.784617377
762_3,0.052981757
6915_2,0.183849659
8998_4,0.045868689
8200_10,0.784182536
1878_8,0.951471132
5969_10,0.894983795
8000_3,0.236211107
8161_10,0.986558555
9805_4,0.498923486
3815_10,0.877955007
3783_3,0.065836228
4924_10,0.926868504
7952_1,0.029438412
4060_8,0.602568505
775_1,0.051544423
696_10,0.983355142
8751_10,0.1638129
6073_10,0.93339676
9982_1,0.013181803
3706_10,0.679316027
5996_8,0.866003221
3107_10,0.984228659
8913_8,0.86065317
8982_9,0.9871266
8938_3,0.365581556
3008_3,0.015395473
3787_2,0.023017289
6146_9,0.87931793
5664_1,0.070962358
2408_3,0.067150082
6153_2,0.095407559
7023_7,0.948897679
2571_3,0.009632327
6808_4,0.034361166
6425_9,0.992797134
11139_4,0.05222159
320_7,0.733612067
3098_1,0.017734704
5369_10,0.86798997
480_3,0.079584783
7884_9,0.959556377
5247_1,0.028033587
3192_2,0.016330973
12127_1,0.022101886
1237_7,0.920291588
612_3,0.724040564
6016_7,0.876701085
10490_1,0.038262418
5180_8,0.937383747
3122_4,0.208239956
2845_8,0.93680655
9000_8,0.987932541
448_2,0.189089332
1207_10,0.96581053
11989_8,0.910479256
11102_9,0.969501004
1761_1,0.148395186
9815_3,0.04855003
12023_1,0.373704372
9901_10,0.981640513
11740_2,0.250003183
4702_10,0.442262005
4885_3,0.10263853
0_2,0.194091057
2273_2,0.014153726
11340_8,0.913376813
12012_4,0.218908525
10534_10,0.90935986
8424_2,0.054048977
8716_3,0.019401557
7154_10,0.969850435
5001_1,0.024637929
6511_3,0.057361626
3308_7,0.894139129
2720_2,0.200856119
1183_10,0.939121556
12387_2,0.014562067
6580_2,0.042718262
4431_9,0.972357348
11828_7,0.832368406
6737_10,0.958903339
7505_4,0.138233329
4798_2,0.325322344
4773_1,0.082772679
6719_3,0.090604753
6475_3,0.229404808
11733_3,0.063074393
9360_7,0.916467533
5571_1,0.009887912
10316_10,0.924817747
5068_3,0.022586105
11188_8,0.449560647
7291_3,0.369028888
6233_3,0.331550909
11710_1,0.142832521
3780_7,0.509006409
3210_10,0.988069519
2885_3,0.063703624
2912_4,0.274683104
3320_4,0.087690996
11275_4,0.672248199
8406_1,0.137399416
8275_10,0.704529879
4862_9,0.648253032
11817_2,0.037961551
302_10,0.939679092
11341_1,0.342235405
4626_1,0.009830558
1030_2,0.106171966
4799_8,0.973035839
4845_1,0.020413424
3458_1,0.013110566
9535_9,0.95602682
6553_10,0.902105173
486_4,0.151261606
11162_7,0.9622045
7689_7,0.732134006
12058_1,0.019198441
3740_1,0.038592752
11656_8,0.376974559
9795_1,0.024464603
1947_1,0.064909666
1468_1,0.064601732
4158_10,0.950552208
5876_1,0.07612303
12084_4,0.293617817
5434_7,0.689017016
7984_9,0.886325703
2217_8,0.45926514
2300_4,0.066306072
8707_7,0.600479022
